timestamp,station_id,wind_speed_kmh,temperature_c,radiation_kjm2,wind_direction_bin,precipitation_accum_mm,rel_humidity_pctg,pressure_hpa,id,bat_volt
2022-07-16T14:00:00.0,NVX_R712_00137A1000015795,,30.8,,,,52.71,,10307016,
2022-07-16T15:00:00.0,NVX_R712_00137A1000015795,,20.61,,,,80.68,,10307030,
2022-07-16T17:00:00.0,NVX_R712_00137A1000015795,,19.97,,,,85.51,,10307057,
2022-07-16T18:00:00.0,NVX_R712_00137A1000015795,,18.99,,,,90.09,,10307071,
2022-07-16T19:00:00.0,NVX_R712_00137A1000015795,,18.65,,,,89.26,,10307085,
2022-07-16T20:00:00.0,NVX_R712_00137A1000015795,,17.8,,,,93.76,,10307099,
2022-07-16T23:00:00.0,NVX_R712_00137A1000015795,,17.45,,,,94.86,,10307136,
2022-07-17T00:00:00.0,NVX_R712_00137A1000015795,,17.11,,,,96.81,,10307149,
2022-07-17T02:00:00.0,NVX_R712_00137A1000015795,,17.07,,,,97.95,,10307175,
2022-07-17T03:00:00.0,NVX_R712_00137A1000015795,,17.04,,,,97.32,,10307189,
2022-07-17T08:00:00.0,NVX_R712_00137A1000015795,,18.12,,,,95.62,,10307253,
2022-07-17T09:00:00.0,NVX_R712_00137A1000015795,,19.28,,,,93.04,,10307267,
2022-07-17T10:00:00.0,NVX_R712_00137A1000015795,,20.64,,,,93.3,,10307280,
2022-07-17T11:00:00.0,NVX_R712_00137A1000015795,,20.84,,,,90.58,,10307293,
2022-07-17T12:00:00.0,NVX_R712_00137A1000015795,,21.73,,,,91.37,,10307307,
2022-07-17T13:00:00.0,NVX_R712_00137A1000015795,,22.62,,,,87.08,,10307320,
2022-07-17T17:00:00.0,NVX_R712_00137A1000015795,,20.43,,,,83.92,,10307369,
2022-07-17T19:00:00.0,NVX_R712_00137A1000015795,,19.07,,,,91.26,,10307396,
2022-07-17T21:00:00.0,NVX_R712_00137A1000015795,,18.39,,,,95.73,,10307423,
2022-07-17T22:00:00.0,NVX_R712_00137A1000015795,,18.51,,,,97.88,,10307437,
2022-07-17T23:00:00.0,NVX_R712_00137A1000015795,,18.1,,,,96.56,,10307451,
2022-07-18T02:00:00.0,NVX_R712_00137A1000015795,,18.73,,,,97.86,,10307491,
2022-07-18T04:00:00.0,NVX_R712_00137A1000015795,,18.95,,,,97.31,,10307518,
2022-07-18T07:00:00.0,NVX_R712_00137A1000015795,,19.02,,,,99.4,,10307556,
2022-07-18T08:00:00.0,NVX_R712_00137A1000015795,,19.79,,,,94.18,,10307570,
2022-07-18T09:00:00.0,NVX_R712_00137A1000015795,,21.35,,,,89.0,,10307584,
2022-07-18T10:00:00.0,NVX_R712_00137A1000015795,,22.79,,,,85.26,,10307598,
2022-07-18T11:00:00.0,NVX_R712_00137A1000015795,,23.04,,,,86.44,,10307611,
2022-07-18T12:00:00.0,NVX_R712_00137A1000015795,,22.04,,,,90.66,,10307625,
2022-07-18T13:00:00.0,NVX_R712_00137A1000015795,,22.76,,,,91.54,,10307639,
2022-07-18T14:00:00.0,NVX_R712_00137A1000015795,,22.12,,,,92.02,,10307653,
2022-07-18T16:00:00.0,NVX_R712_00137A1000015795,,22.94,,,,89.51,,10307678,
2022-07-18T18:00:00.0,NVX_R712_00137A1000015795,,19.79,,,,98.05,,10307704,
2022-07-18T21:00:00.0,NVX_R712_00137A1000015795,,17.9,,,,100.0,,10307741,
2022-07-18T23:00:00.0,NVX_R712_00137A1000015795,,17.66,,,,100.0,,10307766,
2022-07-19T00:00:00.0,NVX_R712_00137A1000015795,,17.66,,,,100.0,,10307779,
2022-07-19T05:00:00.0,NVX_R712_00137A1000015795,,17.4,,,,100.0,,10307841,
2022-07-19T07:00:00.0,NVX_R712_00137A1000015795,,17.25,,,,100.0,,10307866,
2022-07-20T09:00:00.0,NVX_R712_00137A1000015795,,19.6,,,,100.0,,10308187,
2022-07-20T12:00:00.0,NVX_R712_00137A1000015795,,19.38,,,,100.0,,10308225,
2022-07-20T14:00:00.0,NVX_R712_00137A1000015795,,19.65,,,,100.0,,10308251,
2022-07-20T20:00:00.0,NVX_R712_00137A1000015795,,18.75,,,,100.0,,10308329,
2022-07-20T21:00:00.0,NVX_R712_00137A1000015795,,18.46,,,,100.0,,10308343,
2022-07-21T01:00:00.0,NVX_R712_00137A1000015795,,16.88,,,,93.48,,10308392,
2022-07-21T03:00:00.0,NVX_R712_00137A1000015795,,16.52,,,,93.86,,10308416,
2022-07-21T04:00:00.0,NVX_R712_00137A1000015795,,16.27,,,,93.67,,10308430,
2022-07-21T06:00:00.0,NVX_R712_00137A1000015795,,15.64,,,,84.3,,10308457,
2022-07-21T07:00:00.0,NVX_R712_00137A1000015795,,16.84,,,,79.14,,10308471,
2022-07-21T08:00:00.0,NVX_R712_00137A1000015795,,19.85,,,,81.65,,10308485,
2022-07-21T09:00:00.0,NVX_R712_00137A1000015795,,20.68,,,,83.58,,10308499,
2022-07-21T11:00:00.0,NVX_R712_00137A1000015795,,21.91,,,,88.73,,10308526,
2022-07-21T12:00:00.0,NVX_R712_00137A1000015795,,23.48,,,,85.37,,10308540,
2022-07-21T13:00:00.0,NVX_R712_00137A1000015795,,22.52,,,,82.06,,10308554,
2022-07-21T17:00:00.0,NVX_R712_00137A1000015795,,22.18,,,,84.21,,10308605,
2022-07-21T18:00:00.0,NVX_R712_00137A1000015795,,21.29,,,,90.11,,10308618,
2022-07-21T20:00:00.0,NVX_R712_00137A1000015795,,20.37,,,,89.66,,10308643,
2022-07-21T21:00:00.0,NVX_R712_00137A1000015795,,19.5,,,,92.53,,10308656,
2022-07-21T22:00:00.0,NVX_R712_00137A1000015795,,18.59,,,,92.63,,10308670,
2022-07-21T23:00:00.0,NVX_R712_00137A1000015795,,19.14,,,,93.37,,10308683,
2022-07-22T01:00:00.0,NVX_R712_00137A1000015795,,18.86,,,,92.99,,10308709,
2022-07-22T02:00:00.0,NVX_R712_00137A1000015795,,18.56,,,,94.96,,10308723,
2022-07-22T04:00:00.0,NVX_R712_00137A1000015795,,17.97,,,,97.11,,10308751,
2022-07-22T05:00:00.0,NVX_R712_00137A1000015795,,18.41,,,,96.59,,10308767,
2022-07-22T12:00:00.0,NVX_R712_00137A1000015795,,20.74,,,,95.27,,10308875,
2022-07-22T13:00:00.0,NVX_R712_00137A1000015795,,20.57,,,,95.83,,10308891,
2022-07-22T14:00:00.0,NVX_R712_00137A1000015795,,21.01,,,,95.36,,10308908,
2022-07-22T16:00:00.0,NVX_R712_00137A1000015795,,20.33,,,,96.45,,10308941,
2022-07-22T17:00:00.0,NVX_R712_00137A1000015795,,20.67,,,,95.9,,10308959,
2022-07-22T18:00:00.0,NVX_R712_00137A1000015795,,20.3,,,,97.18,,10308974,
2022-07-22T20:00:00.0,NVX_R712_00137A1000015795,,19.86,,,,98.05,,10309007,
2022-07-22T21:00:00.0,NVX_R712_00137A1000015795,,19.68,,,,98.82,,10309023,
2022-07-22T22:00:00.0,NVX_R712_00137A1000015795,,19.41,,,,98.62,,10309039,
2022-07-22T23:00:00.0,NVX_R712_00137A1000015795,,18.76,,,,99.84,,10309057,
2022-07-23T00:00:00.0,NVX_R712_00137A1000015795,,18.45,,,,99.65,,10309077,
2022-07-23T02:00:00.0,NVX_R712_00137A1000015795,,18.95,,,,98.85,,10309116,
2022-07-23T06:00:00.0,NVX_R712_00137A1000015795,,19.06,,,,97.27,,10309194,
2022-07-23T07:00:00.0,NVX_R712_00137A1000015795,,19.02,,,,97.57,,10309216,
2022-07-23T08:00:00.0,NVX_R712_00137A1000015795,,20.4,,,,96.31,,10309237,
2022-07-23T11:00:00.0,NVX_R712_00137A1000015795,,20.36,,,,96.28,,10309296,
2022-07-23T12:00:00.0,NVX_R712_00137A1000015795,,20.88,,,,94.99,,10309318,
2022-07-23T13:00:00.0,NVX_R712_00137A1000015795,,20.97,,,,95.0,,10309338,
2022-07-23T14:00:00.0,NVX_R712_00137A1000015795,,21.42,,,,94.77,,10309360,
2022-07-23T15:00:00.0,NVX_R712_00137A1000015795,,22.35,,,,88.82,,10309381,
2022-07-23T17:00:00.0,NVX_R712_00137A1000015795,,21.39,,,,91.47,,10309422,
2022-07-23T19:00:00.0,NVX_R712_00137A1000015795,,20.7,,,,96.0,,10309462,
2022-07-23T20:00:00.0,NVX_R712_00137A1000015795,,20.31,,,,95.94,,10309482,
2022-07-23T22:00:00.0,NVX_R712_00137A1000015795,,19.02,,,,100.0,,10309522,
2022-07-23T23:00:00.0,NVX_R712_00137A1000015795,,18.7,,,,100.0,,10309543,
2022-07-24T00:00:00.0,NVX_R712_00137A1000015795,,19.02,,,,95.6,,10309562,
2022-07-24T01:00:00.0,NVX_R712_00137A1000015795,,18.9,,,,97.53,,10309583,
2022-07-24T04:00:00.0,NVX_R712_00137A1000015795,,18.58,,,,100.0,,10309642,
2022-07-24T05:00:00.0,NVX_R712_00137A1000015795,,18.7,,,,100.0,,10309663,
2022-07-24T07:00:00.0,NVX_R712_00137A1000015795,,19.16,,,,95.74,,10309704,
2022-07-24T08:00:00.0,NVX_R712_00137A1000015795,,19.96,,,,93.41,,10309724,
2022-07-24T09:00:00.0,NVX_R712_00137A1000015795,,21.15,,,,95.28,,10309745,
2022-07-24T11:00:00.0,NVX_R712_00137A1000015795,,23.59,,,,87.98,,10309787,
2022-07-24T12:00:00.0,NVX_R712_00137A1000015795,,21.15,,,,92.99,,10309809,
2022-07-24T13:00:00.0,NVX_R712_00137A1000015795,,21.09,,,,94.97,,10309831,
2022-07-24T14:00:00.0,NVX_R712_00137A1000015795,,21.84,,,,95.91,,10309853,
2022-07-24T15:00:00.0,NVX_R712_00137A1000015795,,20.98,,,,97.37,,10309874,
2022-07-24T16:00:00.0,NVX_R712_00137A1000015795,,20.87,,,,96.76,,10309895,
2022-07-24T17:00:00.0,NVX_R712_00137A1000015795,,20.16,,,,97.8,,10309916,
2022-07-24T18:00:00.0,NVX_R712_00137A1000015795,,20.4,,,,98.58,,10309936,
2022-07-25T01:00:00.0,NVX_R712_00137A1000015795,,19.73,,,,100.0,,10310076,
2022-07-25T09:00:00.0,NVX_R712_00137A1000015795,,20.39,,,,100.0,,10310236,
2022-07-25T18:00:00.0,NVX_R712_00137A1000015795,,21.95,,,,96.14,,10310415,
2022-07-25T23:00:00.0,NVX_R712_00137A1000015795,,20.95,,,,95.48,,10310518,
2022-07-26T00:00:00.0,NVX_R712_00137A1000015795,,21.1,,,,93.92,,10310544,
2022-07-26T02:00:00.0,NVX_R712_00137A1000015795,,20.13,,,,99.08,,10310597,
2022-07-26T04:00:00.0,NVX_R712_00137A1000015795,,20.12,,,,98.19,,10310654,
2022-07-26T05:00:00.0,NVX_R712_00137A1000015795,,20.09,,,,97.9,,10310682,
2022-07-26T09:00:00.0,NVX_R712_00137A1000015795,,20.22,,,,97.86,,10310789,
2022-07-26T11:00:00.0,NVX_R712_00137A1000015795,,22.73,,,,93.48,,10310845,
2022-07-26T13:00:00.0,NVX_R712_00137A1000015795,,21.25,,,,98.19,,10310898,
2022-07-26T15:00:00.0,NVX_R712_00137A1000015795,,20.7,,,,98.31,,10310953,
2022-07-26T17:00:00.0,NVX_R712_00137A1000015795,,20.81,,,,99.18,,10311009,
2022-07-26T20:00:00.0,NVX_R712_00137A1000015795,,20.91,,,,99.21,,10311092,
2022-07-27T00:00:00.0,NVX_R712_00137A1000015795,,19.58,,,,90.75,,10311199,
2022-07-27T01:00:00.0,NVX_R712_00137A1000015795,,19.28,,,,89.44,,10311228,
2022-07-27T02:00:00.0,NVX_R712_00137A1000015795,,19.06,,,,91.59,,10311255,
2022-07-27T03:00:00.0,NVX_R712_00137A1000015795,,19.44,,,,88.71,,10311281,
2022-07-27T04:00:00.0,NVX_R712_00137A1000015795,,18.58,,,,93.33,,10311309,
2022-07-27T05:00:00.0,NVX_R712_00137A1000015795,,18.6,,,,92.3,,10311336,
2022-07-27T07:00:00.0,NVX_R712_00137A1000015795,,18.83,,,,89.9,,10311392,
2022-07-27T08:00:00.0,NVX_R712_00137A1000015795,,20.12,,,,88.76,,10311419,
2022-07-27T09:00:00.0,NVX_R712_00137A1000015795,,21.25,,,,88.07,,10311448,
2022-07-27T11:00:00.0,NVX_R712_00137A1000015795,,22.56,,,,86.46,,10311503,
2022-07-27T12:00:00.0,NVX_R712_00137A1000015795,,22.18,,,,90.08,,10311531,
2022-07-27T14:00:00.0,NVX_R712_00137A1000015795,,23.92,,,,87.14,,10311584,
2022-07-27T15:00:00.0,NVX_R712_00137A1000015795,,22.7,,,,89.89,,10311610,
2022-07-27T16:00:00.0,NVX_R712_00137A1000015795,,21.9,,,,92.15,,10311637,
2022-07-27T17:00:00.0,NVX_R712_00137A1000015795,,21.01,,,,95.21,,10311665,
2022-07-27T19:00:00.0,NVX_R712_00137A1000015795,,21.01,,,,97.71,,10311720,
2022-07-27T20:00:00.0,NVX_R712_00137A1000015795,,20.67,,,,99.01,,10311748,
2022-07-27T23:00:00.0,NVX_R712_00137A1000015795,,19.31,,,,100.0,,10311827,
2022-07-28T01:00:00.0,NVX_R712_00137A1000015795,,18.75,,,,100.0,,10311881,
2022-07-28T04:00:00.0,NVX_R712_00137A1000015795,,17.42,,,,100.0,,10311959,
2022-07-28T06:00:00.0,NVX_R712_00137A1000015795,,16.8,,,,100.0,,10312013,
2022-07-28T08:00:00.0,NVX_R712_00137A1000015795,,17.4,,,,97.72,,10312066,
2022-07-28T09:00:00.0,NVX_R712_00137A1000015795,,18.81,,,,93.07,,10312095,
2022-07-28T10:00:00.0,NVX_R712_00137A1000015795,,19.34,,,,90.7,,10312124,
2022-07-28T11:00:00.0,NVX_R712_00137A1000015795,,19.75,,,,90.02,,10312152,
2022-07-28T12:00:00.0,NVX_R712_00137A1000015795,,21.13,,,,88.66,,10312181,
2022-07-28T13:00:00.0,NVX_R712_00137A1000015795,,21.37,,,,86.36,,10312210,
2022-07-28T14:00:00.0,NVX_R712_00137A1000015795,,21.15,,,,86.12,,10312239,
2022-07-28T15:00:00.0,NVX_R712_00137A1000015795,,22.24,,,,84.11,,10312266,
2022-07-28T16:00:00.0,NVX_R712_00137A1000015795,,22.36,,,,80.85,,10312294,
2022-07-28T17:00:00.0,NVX_R712_00137A1000015795,,21.16,,,,82.83,,10312322,
2022-07-28T18:00:00.0,NVX_R712_00137A1000015795,,20.19,,,,87.49,,10312349,
2022-07-28T19:00:00.0,NVX_R712_00137A1000015795,,20.09,,,,86.79,,10312375,
2022-07-28T20:00:00.0,NVX_R712_00137A1000015795,,19.68,,,,89.47,,10312402,
2022-07-28T21:00:00.0,NVX_R712_00137A1000015795,,18.55,,,,92.52,,10312429,
2022-07-28T22:00:00.0,NVX_R712_00137A1000015795,,17.66,,,,93.49,,10312457,
2022-07-28T23:00:00.0,NVX_R712_00137A1000015795,,17.49,,,,92.01,,10312485,
2022-07-29T00:00:00.0,NVX_R712_00137A1000015795,,17.33,,,,94.23,,10312512,
2022-07-29T01:00:00.0,NVX_R712_00137A1000015795,,17.8,,,,95.01,,10312541,
2022-07-29T03:00:00.0,NVX_R712_00137A1000015795,,18.01,,,,94.19,,10312595,
2022-07-29T04:00:00.0,NVX_R712_00137A1000015795,,17.5,,,,91.94,,10312623,
2022-07-29T05:00:00.0,NVX_R712_00137A1000015795,,17.43,,,,88.45,,10312649,
2022-07-29T07:00:00.0,NVX_R712_00137A1000015795,,18.24,,,,87.25,,10312703,
2022-07-29T10:00:00.0,NVX_R712_00137A1000015795,,21.91,,,,85.78,,10312786,
2022-07-29T11:00:00.0,NVX_R712_00137A1000015795,,20.33,,,,87.37,,10312813,
2022-07-29T12:00:00.0,NVX_R712_00137A1000015795,,20.68,,,,88.55,,10312841,
2022-07-29T13:00:00.0,NVX_R712_00137A1000015795,,21.06,,,,83.82,,10312870,
2022-07-29T14:00:00.0,NVX_R712_00137A1000015795,,21.08,,,,88.99,,10312899,
2022-07-29T15:00:00.0,NVX_R712_00137A1000015795,,20.7,,,,91.36,,10312928,
2022-07-29T16:00:00.0,NVX_R712_00137A1000015795,,20.64,,,,92.04,,10312955,
2022-07-29T17:00:00.0,NVX_R712_00137A1000015795,,19.96,,,,92.82,,10312984,
2022-07-29T18:00:00.0,NVX_R712_00137A1000015795,,20.1,,,,92.75,,10313012,
2022-07-29T19:00:00.0,NVX_R712_00137A1000015795,,20.47,,,,92.24,,10313041,
2022-07-29T20:00:00.0,NVX_R712_00137A1000015795,,20.16,,,,91.44,,10313070,
2022-07-29T21:00:00.0,NVX_R712_00137A1000015795,,18.93,,,,93.72,,10313098,
2022-07-29T23:00:00.0,NVX_R712_00137A1000015795,,17.75,,,,95.99,,10313157,
2022-07-30T01:00:00.0,NVX_R712_00137A1000015795,,17.68,,,,97.05,,10313214,
2022-07-30T02:00:00.0,NVX_R712_00137A1000015795,,17.43,,,,97.72,,10313243,
2022-07-30T03:00:00.0,NVX_R712_00137A1000015795,,17.43,,,,98.12,,10313271,
2022-07-30T04:00:00.0,NVX_R712_00137A1000015795,,17.53,,,,97.0,,10313301,
2022-07-30T07:00:00.0,NVX_R712_00137A1000015795,,17.66,,,,96.63,,10313383,
2022-07-30T10:00:00.0,NVX_R712_00137A1000015795,,21.8,,,,81.27,,10313468,
2022-07-30T11:00:00.0,NVX_R712_00137A1000015795,,22.34,,,,83.98,,10313497,
2022-07-30T12:00:00.0,NVX_R712_00137A1000015795,,22.07,,,,85.14,,10313526,
2022-07-30T13:00:00.0,NVX_R712_00137A1000015795,,22.96,,,,82.05,,10313553,
2022-07-30T14:00:00.0,NVX_R712_00137A1000015795,,23.49,,,,78.09,,10313583,
2022-07-30T15:00:00.0,NVX_R712_00137A1000015795,,22.93,,,,75.85,,10313612,
2022-07-30T16:00:00.0,NVX_R712_00137A1000015795,,22.03,,,,78.3,,10313641,
2022-07-30T17:00:00.0,NVX_R712_00137A1000015795,,22.73,,,,75.81,,10313669,
2022-07-30T18:00:00.0,NVX_R712_00137A1000015795,,21.4,,,,79.97,,10313697,
2022-07-30T19:00:00.0,NVX_R712_00137A1000015795,,20.29,,,,81.64,,10313727,
2022-07-30T20:00:00.0,NVX_R712_00137A1000015795,,19.72,,,,83.89,,10313754,
2022-07-30T22:00:00.0,NVX_R712_00137A1000015795,,18.44,,,,88.25,,10313807,
2022-07-30T23:00:00.0,NVX_R712_00137A1000015795,,17.89,,,,93.23,,10313836,
2022-07-31T00:00:00.0,NVX_R712_00137A1000015795,,18.1,,,,95.12,,10313865,
2022-07-31T01:00:00.0,NVX_R712_00137A1000015795,,18.11,,,,95.37,,10313893,
2022-07-31T04:00:00.0,NVX_R712_00137A1000015795,,17.38,,,,98.1,,10313974,
2022-07-31T07:00:00.0,NVX_R712_00137A1000015795,,18.17,,,,99.7,,10314057,
2022-07-31T09:00:00.0,NVX_R712_00137A1000015795,,19.16,,,,98.61,,10314114,
2022-07-31T12:00:00.0,NVX_R712_00137A1000015795,,21.1,,,,89.91,,10314200,
2022-07-31T14:00:00.0,NVX_R712_00137A1000015795,,22.86,,,,90.73,,10314258,
2022-07-31T15:00:00.0,NVX_R712_00137A1000015795,,22.48,,,,84.17,,10314288,
2022-07-31T16:00:00.0,NVX_R712_00137A1000015795,,22.39,,,,83.35,,10314316,
2022-07-31T17:00:00.0,NVX_R712_00137A1000015795,,22.01,,,,84.03,,10314346,
2022-07-31T18:00:00.0,NVX_R712_00137A1000015795,,21.5,,,,84.79,,10314375,
2022-07-31T22:00:00.0,NVX_R712_00137A1000015795,,18.04,,,,93.8,,10314490,
2022-07-31T23:00:00.0,NVX_R712_00137A1000015795,,18.01,,,,95.57,,10314519,
2022-08-01T00:00:00.0,NVX_R712_00137A1000015795,,17.83,,,,96.14,,10314548,
2022-08-01T01:00:00.0,NVX_R712_00137A1000015795,,17.75,,,,96.22,,10314577,
2022-08-01T02:00:00.0,NVX_R712_00137A1000015795,,17.54,,,,96.6,,10314606,
2022-08-01T03:00:00.0,NVX_R712_00137A1000015795,,17.57,,,,97.83,,10314635,
2022-08-01T04:00:00.0,NVX_R712_00137A1000015795,,17.43,,,,98.66,,10314665,
2022-08-01T05:00:00.0,NVX_R712_00137A1000015795,,17.49,,,,99.32,,10314694,
2022-08-01T06:00:00.0,NVX_R712_00137A1000015795,,17.32,,,,100.0,,10314723,
2022-08-01T07:00:00.0,NVX_R712_00137A1000015795,,17.52,,,,100.0,,10314752,
2022-08-01T08:00:00.0,NVX_R712_00137A1000015795,,18.75,,,,98.31,,10314781,
2022-08-01T09:00:00.0,NVX_R712_00137A1000015795,,20.03,,,,95.86,,10314810,
2022-08-01T10:00:00.0,NVX_R712_00137A1000015795,,19.4,,,,94.49,,10314839,
2022-08-01T11:00:00.0,NVX_R712_00137A1000015795,,21.18,,,,87.37,,10314868,
2022-08-01T12:00:00.0,NVX_R712_00137A1000015795,,21.94,,,,82.98,,10314898,
2022-08-01T13:00:00.0,NVX_R712_00137A1000015795,,20.99,,,,86.56,,10314927,
2022-08-01T14:00:00.0,NVX_R712_00137A1000015795,,22.32,,,,82.62,,10314955,
2022-08-01T15:00:00.0,NVX_R712_00137A1000015795,,21.93,,,,81.75,,10314984,
2022-08-01T17:00:00.0,NVX_R712_00137A1000015795,,21.18,,,,83.1,,10315042,
2022-08-01T20:00:00.0,NVX_R712_00137A1000015795,,19.72,,,,91.73,,10315129,
2022-08-01T21:00:00.0,NVX_R712_00137A1000015795,,18.31,,,,95.39,,10315156,
2022-08-01T22:00:00.0,NVX_R712_00137A1000015795,,18.27,,,,97.55,,10315186,
2022-08-02T00:00:00.0,NVX_R712_00137A1000015795,,18.19,,,,97.21,,10315243,
2022-08-02T01:00:00.0,NVX_R712_00137A1000015795,,18.28,,,,98.84,,10315273,
2022-08-02T02:00:00.0,NVX_R712_00137A1000015795,,18.24,,,,98.92,,10315301,
2022-08-02T03:00:00.0,NVX_R712_00137A1000015795,,18.12,,,,99.66,,10315331,
2022-08-02T04:00:00.0,NVX_R712_00137A1000015795,,18.15,,,,100.0,,10315360,
2022-08-02T05:00:00.0,NVX_R712_00137A1000015795,,18.0,,,,100.0,,10315390,
2022-08-02T07:00:00.0,NVX_R712_00137A1000015795,,18.08,,,,100.0,,10315446,
2022-08-02T09:00:00.0,NVX_R712_00137A1000015795,,20.4,,,,92.91,,10315503,
2022-08-02T10:00:00.0,NVX_R712_00137A1000015795,,21.33,,,,84.51,,10315532,
2022-08-02T11:00:00.0,NVX_R712_00137A1000015795,,21.97,,,,82.39,,10315562,
2022-08-02T12:00:00.0,NVX_R712_00137A1000015795,,22.59,,,,80.0,,10315591,
2022-08-02T14:00:00.0,NVX_R712_00137A1000015795,,23.07,,,,82.61,,10315646,
2022-08-02T17:00:00.0,NVX_R712_00137A1000015795,,22.55,,,,83.82,,10315732,
2022-08-02T19:00:00.0,NVX_R712_00137A1000015795,,20.46,,,,93.98,,10315790,
2022-08-02T22:00:00.0,NVX_R712_00137A1000015795,,19.4,,,,100.0,,10315874,
2022-08-02T23:00:00.0,NVX_R712_00137A1000015795,,19.41,,,,100.0,,10315903,
2022-08-03T07:00:00.0,NVX_R712_00137A1000015795,,20.24,,,,100.0,,10316126,
2022-08-03T10:00:00.0,NVX_R712_00137A1000015795,,21.21,,,,100.0,,10316211,
2022-08-03T14:00:00.0,NVX_R712_00137A1000015795,,22.46,,,,98.33,,10316327,
2022-08-03T15:00:00.0,NVX_R712_00137A1000015795,,23.38,,,,97.19,,10316357,
2022-08-03T20:00:00.0,NVX_R712_00137A1000015795,,21.39,,,,99.76,,10316500,
2022-08-03T21:00:00.0,NVX_R712_00137A1000015795,,20.89,,,,99.07,,10316530,
2022-08-04T05:00:00.0,NVX_R712_00137A1000015795,,20.63,,,,95.37,,10316759,
2022-08-04T06:00:00.0,NVX_R712_00137A1000015795,,20.27,,,,95.14,,10316788,
2022-08-04T09:00:00.0,NVX_R712_00137A1000015795,,22.96,,,,95.09,,10316876,
2022-08-04T14:00:00.0,NVX_R712_00137A1000015795,,23.96,,,,85.13,,10317014,
2022-08-04T16:00:00.0,NVX_R712_00137A1000015795,,24.2,,,,87.57,,10317070,
2022-08-04T17:00:00.0,NVX_R712_00137A1000015795,,22.66,,,,91.39,,10317099,
2022-08-04T19:00:00.0,NVX_R712_00137A1000015795,,21.88,,,,94.43,,10317154,
2022-08-04T20:00:00.0,NVX_R712_00137A1000015795,,19.91,,,,97.52,,10317183,
2022-08-05T00:00:00.0,NVX_R712_00137A1000015795,,20.26,,,,99.96,,10317295,
2022-08-05T01:00:00.0,NVX_R712_00137A1000015795,,20.58,,,,97.4,,10317325,
2022-08-05T02:00:00.0,NVX_R712_00137A1000015795,,20.47,,,,99.44,,10317355,
2022-08-05T03:00:00.0,NVX_R712_00137A1000015795,,20.33,,,,100.0,,10317384,
2022-08-05T08:00:00.0,NVX_R712_00137A1000015795,,22.1,,,,95.93,,10317527,
2022-08-05T09:00:00.0,NVX_R712_00137A1000015795,,22.42,,,,97.0,,10317555,
2022-08-05T10:00:00.0,NVX_R712_00137A1000015795,,19.51,,,,100.0,,10317583,
2022-08-05T12:00:00.0,NVX_R712_00137A1000015795,,19.2,,,,100.0,,10317640,
2022-08-05T14:00:00.0,NVX_R712_00137A1000015795,,19.78,,,,100.0,,10317697,
2022-08-05T16:00:00.0,NVX_R712_00137A1000015795,,21.3,,,,99.89,,10317756,
2022-08-05T17:00:00.0,NVX_R712_00137A1000015795,,21.61,,,,97.2,,10317787,
2022-08-05T21:00:00.0,NVX_R712_00137A1000015795,,19.85,,,,100.0,,10317902,
2022-08-05T23:00:00.0,NVX_R712_00137A1000015795,,19.89,,,,100.0,,10317960,
2022-08-06T00:00:00.0,NVX_R712_00137A1000015795,,20.02,,,,100.0,,10317988,
2022-08-06T02:00:00.0,NVX_R712_00137A1000015795,,19.86,,,,100.0,,10318044,
2022-08-06T03:00:00.0,NVX_R712_00137A1000015795,,20.05,,,,100.0,,10318074,
2022-08-06T05:00:00.0,NVX_R712_00137A1000015795,,19.58,,,,100.0,,10318133,
2022-08-06T06:00:00.0,NVX_R712_00137A1000015795,,19.24,,,,100.0,,10318163,
2022-08-08T17:00:00.0,NVX_R712_00137A1000015795,,20.61,,,,90.34,,10318242,
2022-08-08T18:00:00.0,NVX_R712_00137A1000015795,,20.58,,,,93.07,,10318271,
2022-08-08T21:00:00.0,NVX_R712_00137A1000015795,,19.0,,,,100.0,,10318357,
2022-08-08T23:00:00.0,NVX_R712_00137A1000015795,,18.79,,,,100.0,,10318412,
2022-08-09T00:00:00.0,NVX_R712_00137A1000015795,,18.67,,,,100.0,,10318441,
2022-08-09T01:00:00.0,NVX_R712_00137A1000015795,,18.75,,,,100.0,,10318471,
2022-08-09T04:00:00.0,NVX_R712_00137A1000015795,,18.59,,,,100.0,,10318558,
2022-08-09T08:00:00.0,NVX_R712_00137A1000015795,,18.31,,,,100.0,,10318666,
2022-08-09T09:00:00.0,NVX_R712_00137A1000015795,,18.66,,,,100.0,,10318695,
2022-08-09T10:00:00.0,NVX_R712_00137A1000015795,,19.44,,,,100.0,,10318722,
2022-08-09T11:00:00.0,NVX_R712_00137A1000015795,,18.96,,,,100.0,,10318753,
2022-08-09T12:00:00.0,NVX_R712_00137A1000015795,,18.96,,,,100.0,,10318783,
2022-08-09T14:00:00.0,NVX_R712_00137A1000015795,,18.92,,,,100.0,,10318843,
2022-08-09T16:00:00.0,NVX_R712_00137A1000015795,,19.52,,,,100.0,,10318901,
2022-08-09T17:00:00.0,NVX_R712_00137A1000015795,,19.71,,,,98.29,,10318931,
2022-08-09T18:00:00.0,NVX_R712_00137A1000015795,,19.92,,,,97.47,,10318960,
2022-08-09T19:00:00.0,NVX_R712_00137A1000015795,,19.09,,,,97.51,,10318990,
